id,activity
2793,2015-09-15 18:06:03.373617+00
2653,2015-09-14 18:34:58.767061+00
2848,2015-09-14 19:15:28.458262+00
2778,2015-09-14 17:36:17.923902+00
2780,2015-09-14 17:37:59.760005+00
2873,2015-09-18 16:22:52.248196+00
2898,2015-09-16 14:56:07.349981+00
2776,2015-09-16 17:23:19.505653+00
2856,2015-09-14 19:22:11.017688+00
2768,2015-09-16 16:39:47.922602+00
2796,2015-09-20 10:23:07.751685+00
2782,2015-09-15 17:44:18.610843+00
2767,2015-09-16 17:23:01.203259+00
2777,2015-09-16 17:22:38.018353+00
2704,2015-09-16 15:14:39.773975+00
2795,2015-09-15 18:12:47.88457+00
2878,2015-09-14 19:53:41.958099+00
2442,2015-09-14 18:04:20.833892+00
2817,2015-09-14 18:43:36.412697+00
2786,2015-09-14 18:05:28.287962+00
2802,2015-09-15 12:26:03.385763+00
2816,2015-09-16 18:21:05.672086+00
2792,2015-09-14 18:06:33.077145+00
2814,2015-09-17 01:46:35.559293+00
2791,2015-09-14 18:06:50.226601+00
2815,2015-09-14 18:44:55.406221+00
2818,2015-09-14 18:45:35.638035+00
2790,2015-09-14 18:09:15.42546+00
2784,2015-09-14 18:09:33.205105+00
2764,2015-09-15 16:53:56.407496+00
2798,2015-09-14 18:10:41.915927+00
2799,2015-09-14 18:11:29.726081+00
2819,2015-09-21 14:01:15.997661+00
2800,2015-09-14 18:12:39.898344+00
2797,2015-09-14 18:12:56.023571+00
2838,2015-09-14 19:36:16.435768+00
2787,2015-09-14 18:17:18.09121+00
1685,2015-09-14 19:11:39.194223+00
2840,2015-09-14 19:42:25.070668+00
2813,2015-09-14 18:48:19.969002+00
2887,2015-09-16 14:04:17.267441+00
2789,2015-09-14 18:16:36.541981+00
2882,2015-09-14 20:02:31.613125+00
2555,2015-09-15 14:49:45.940167+00
2837,2015-09-14 19:22:58.162109+00
2773,2015-09-15 12:54:17.028799+00
2781,2015-09-14 18:50:37.62169+00
2822,2015-09-14 18:51:19.657037+00
2827,2015-09-14 18:56:42.234775+00
2828,2015-09-21 13:45:51.169864+00
2807,2015-09-16 12:30:07.476896+00
2826,2015-09-16 14:59:54.214731+00
2891,2015-09-15 14:30:50.288104+00
2832,2015-09-14 19:12:12.963121+00
2868,2015-09-17 19:20:13.072001+00
2779,2015-09-16 15:17:33.341123+00
2538,2015-09-14 19:36:19.02781+00
2870,2015-09-14 19:30:13.895847+00
2861,2015-09-14 19:24:10.708908+00
2829,2015-09-14 19:17:43.331173+00
2871,2015-09-14 19:36:27.079783+00
2851,2015-09-14 19:24:47.585009+00
2379,2015-09-17 00:14:29.94319+00
2854,2015-09-14 19:13:09.982886+00
2863,2015-09-14 19:24:56.734671+00
2850,2015-09-14 19:13:37.376599+00
2865,2015-09-14 19:17:54.372692+00
2743,2015-09-17 16:35:12.019365+00
1753,2015-09-14 19:27:25.164612+00
2836,2015-09-14 19:26:03.25746+00
2772,2015-09-14 19:38:28.322779+00
2825,2015-09-16 14:53:53.884575+00
2821,2015-09-16 04:38:59.067869+00
2876,2015-09-15 14:27:38.161724+00
2859,2015-09-14 19:18:35.40785+00
2880,2015-09-15 15:40:10.58546+00
2803,2015-09-16 18:03:43.60331+00
2839,2015-09-14 19:19:48.331609+00
2849,2015-09-14 19:19:56.09719+00
2881,2015-09-14 19:56:48.985768+00
2872,2015-09-14 19:42:33.495246+00
2775,2015-09-16 14:11:05.144303+00
2842,2015-09-14 19:43:47.659136+00
2858,2015-09-15 14:30:39.137062+00
2862,2015-09-14 19:27:47.489243+00
2765,2015-09-15 21:51:30.612275+00
2766,2015-09-15 17:07:03.168856+00
2860,2015-09-14 19:27:54.86973+00
2844,2015-09-14 19:33:00.287202+00
2783,2015-09-18 13:02:42.031984+00
2845,2015-09-15 13:46:12.643671+00
2794,2015-09-15 16:12:56.442827+00
2869,2015-09-14 19:34:43.816254+00
1844,2015-09-15 17:53:19.931381+00
2866,2015-09-14 20:03:46.572992+00
2875,2015-09-14 19:48:35.846488+00
2892,2015-09-14 20:10:02.466918+00
2587,2015-09-15 14:24:57.336018+00
2834,2015-09-15 20:54:05.712804+00
2833,2015-09-14 19:44:36.75784+00
2889,2015-09-14 20:05:20.197871+00
2769,2015-09-16 17:29:39.702263+00
2888,2015-09-14 20:09:36.022156+00
2824,2015-09-15 14:27:50.634453+00
2897,2015-09-14 20:12:28.664877+00
2896,2015-09-14 20:14:31.648383+00
2770,2015-09-16 17:19:43.540028+00
2886,2015-09-14 20:01:54.863179+00
2476,2015-09-14 20:17:08.267213+00
2893,2015-09-14 20:19:18.885408+00
2941,2015-09-15 21:05:52.001264+00
3023,2015-09-15 19:37:59.325207+00
2894,2015-09-14 20:19:51.314595+00
2890,2015-09-14 20:22:28.100156+00
2986,2015-09-15 14:34:07.907694+00
2649,2015-09-14 20:42:55.73155+00
2900,2015-09-14 20:51:58.685765+00
2959,2015-09-15 12:29:05.640455+00
2901,2015-09-14 20:57:04.110792+00
2695,2015-09-14 21:14:44.951695+00
2956,2015-09-15 12:29:40.303899+00
2903,2015-09-14 21:34:04.996636+00
2294,2015-09-18 13:27:31.434835+00
2906,2015-09-14 21:49:37.54366+00
1951,2015-09-14 22:06:52.631946+00
2955,2015-09-16 00:37:02.987412+00
2969,2015-09-24 13:18:23.516054+00
2493,2015-09-17 20:48:06.756509+00
2908,2015-09-14 23:19:05.378556+00
2335,2015-09-15 12:33:17.405238+00
2910,2015-09-14 23:31:24.49296+00
2911,2015-09-14 23:39:47.117074+00
2909,2015-09-14 23:43:19.479929+00
2962,2015-09-15 12:41:50.144025+00
2984,2015-09-15 14:27:48.243832+00
2912,2015-09-16 16:00:33.079714+00
2915,2015-09-15 00:59:10.986187+00
2988,2015-09-23 18:03:48.71914+00
2963,2015-09-15 12:43:05.116554+00
2914,2015-09-15 01:15:16.097913+00
2835,2015-09-14 19:44:01.364701+00
2913,2015-09-15 18:46:48.025754+00
2917,2015-09-15 02:38:48.807577+00
2995,2015-09-15 17:11:47.938846+00
2572,2015-09-15 03:08:24.72118+00
2919,2015-09-15 03:20:45.944248+00
2902,2015-09-15 03:34:36.375792+00
2920,2015-09-15 04:01:25.492469+00
2921,2015-09-15 05:18:01.70397+00
2916,2015-09-17 18:05:51.851324+00
3020,2015-09-16 15:42:57.570469+00
2965,2015-09-15 12:48:26.048661+00
2823,2015-09-23 18:39:27.560294+00
2928,2015-09-15 07:39:37.587784+00
2925,2015-09-15 07:40:23.481502+00
2930,2015-09-15 07:41:08.130088+00
2923,2015-09-15 07:41:21.775327+00
2927,2015-09-15 07:42:20.439122+00
2964,2015-09-15 12:54:49.744864+00
2935,2015-09-15 07:44:50.775809+00
2932,2015-09-15 07:44:57.000556+00
2931,2015-09-15 18:15:30.914284+00
2934,2015-09-15 07:57:06.879566+00
2936,2015-09-15 07:57:07.266564+00
2933,2015-09-15 07:58:34.435183+00
2557,2015-09-15 09:16:01.022532+00
2341,2015-09-17 14:41:10.31507+00
2937,2015-09-15 08:01:04.015338+00
2926,2015-09-15 08:04:20.743235+00
2924,2015-09-15 08:05:20.687546+00
2939,2015-09-15 08:11:48.724618+00
3007,2015-09-15 15:37:26.331083+00
2942,2015-09-15 08:25:15.207797+00
2905,2015-09-15 08:27:27.761867+00
2944,2015-09-15 08:29:59.260475+00
2945,2015-09-15 08:32:25.638448+00
2943,2015-09-15 08:32:27.76653+00
2298,2015-09-14 16:47:29.871863+00
3009,2015-09-16 22:43:11.233282+00
2316,2015-09-16 13:17:53.70583+00
2938,2015-09-15 08:48:45.835615+00
2946,2015-09-15 09:09:35.253355+00
2947,2015-09-15 09:10:15.811419+00
2940,2015-09-15 09:17:50.838218+00
2948,2015-09-15 09:20:01.960402+00
2692,2015-09-16 13:31:16.808102+00
2950,2015-09-15 10:51:05.506454+00
2351,2015-09-15 12:59:12.503407+00
2951,2015-09-15 11:10:35.934142+00
2952,2015-09-15 11:29:26.038233+00
2953,2015-09-15 12:00:06.818631+00
2954,2015-09-15 12:00:42.624393+00
2957,2015-09-15 12:16:00.087132+00
2989,2015-09-15 14:38:48.294794+00
3022,2015-09-15 17:22:10.977444+00
1472,2015-09-15 13:06:41.626428+00
2990,2015-09-15 14:53:48.546537+00
2949,2015-09-15 10:04:21.940768+00
3029,2015-09-17 15:51:23.202013+00
2970,2015-09-15 13:30:18.433146+00
2399,2015-09-15 13:30:42.269356+00
2972,2015-09-15 13:34:41.998323+00
2973,2015-09-15 13:35:16.728314+00
2974,2015-09-15 13:35:33.777449+00
2971,2015-09-15 13:37:50.250332+00
2975,2015-09-15 13:41:25.8811+00
2976,2015-09-15 13:42:28.668388+00
2977,2015-09-15 13:47:17.467824+00
2978,2015-09-15 13:49:26.022582+00
2992,2015-09-15 14:58:36.749497+00
2657,2015-09-15 15:00:28.586255+00
2966,2015-09-15 13:49:57.206693+00
2979,2015-09-15 13:52:21.154972+00
2899,2015-09-14 23:58:07.239178+00
2715,2015-09-15 14:07:59.322547+00
2980,2015-09-15 14:10:02.398981+00
2981,2015-09-15 14:18:26.883996+00
2982,2015-09-15 14:18:59.505372+00
2991,2015-09-17 12:37:30.846189+00
2983,2015-09-15 14:24:23.817192+00
2929,2015-09-15 14:24:54.700126+00
2884,2015-09-15 14:25:09.206814+00
2879,2015-09-15 14:25:20.798581+00
2961,2015-09-16 20:12:44.413473+00
2985,2015-09-15 14:32:32.502063+00
2996,2015-09-15 15:23:18.662525+00
2553,2015-09-14 15:08:17.111977+00
2997,2015-09-15 15:23:59.55064+00
2998,2015-09-15 15:26:39.53488+00
2469,2015-09-15 15:28:01.998482+00
3000,2015-09-15 15:28:03.789536+00
3003,2015-09-15 15:29:25.638574+00
3002,2015-09-15 15:31:00.713187+00
3005,2015-09-15 15:31:00.778102+00
3032,2015-09-15 16:20:13.613832+00
3006,2015-09-15 15:32:02.483143+00
3001,2015-09-15 15:32:22.468472+00
3011,2015-09-15 15:53:54.918728+00
3014,2015-09-15 15:50:01.79866+00
3015,2015-09-15 15:50:29.998298+00
3016,2015-09-15 15:51:35.205099+00
3019,2015-09-15 16:07:49.486054+00
3017,2015-09-15 15:53:17.577132+00
3012,2015-09-15 15:59:43.930966+00
3018,2015-09-15 15:56:39.167142+00
3025,2015-09-15 15:56:48.614102+00
3013,2015-09-15 15:57:02.65132+00
2967,2015-09-15 12:57:36.758746+00
3021,2015-09-17 12:51:46.298509+00
2508,2015-09-15 19:30:57.356919+00
3010,2015-09-15 16:04:15.854086+00
3035,2015-09-16 01:38:34.482438+00
2666,2015-09-16 20:05:07.913888+00
2968,2015-09-17 16:02:59.960747+00
3027,2015-09-15 16:21:04.825986+00
3037,2015-09-15 16:11:14.837777+00
3031,2015-09-15 16:09:33.024548+00
3095,2015-09-15 17:16:17.832669+00
3089,2015-09-15 17:16:21.459665+00
3080,2015-09-15 17:16:38.504118+00
3046,2015-09-15 16:10:32.475914+00
3086,2015-09-15 17:17:01.210023+00
3052,2015-09-15 16:11:00.987849+00
3044,2015-09-15 16:11:14.205777+00
3045,2015-09-15 16:11:14.631988+00
3042,2015-09-15 16:11:15.253507+00
3041,2015-09-15 16:11:29.71094+00
3055,2015-09-16 16:43:06.745387+00
3143,2015-09-16 06:13:36.545329+00
2643,2015-09-15 16:12:14.755657+00
3057,2015-09-15 16:12:31.81414+00
3038,2015-09-15 16:12:52.138252+00
3050,2015-09-15 16:14:04.347717+00
2375,2015-09-15 17:18:25.287667+00
3040,2015-09-15 16:14:47.868713+00
3036,2015-09-15 16:14:50.974463+00
3060,2015-09-15 16:14:53.315073+00
3034,2015-09-15 16:16:25.814337+00
3119,2015-09-15 18:19:42.665415+00
3114,2015-09-15 18:21:01.112804+00
3094,2015-09-15 17:19:42.656215+00
3116,2015-09-15 18:21:43.264885+00
3074,2015-09-16 16:44:57.673208+00
3118,2015-09-15 18:28:01.021657+00
3030,2015-09-15 16:17:23.226654+00
2665,2015-09-16 18:16:44.537+00
3120,2015-09-15 19:23:19.714538+00
3078,2015-09-15 17:20:43.457776+00
3096,2015-09-15 17:21:21.741625+00
3039,2015-09-15 16:17:43.384985+00
3098,2015-09-15 17:21:23.750936+00
3043,2015-09-15 16:18:06.828435+00
3058,2015-09-15 16:18:29.283661+00
3059,2015-09-15 16:18:39.737294+00
3061,2015-09-15 16:19:48.087602+00
3033,2015-09-15 16:22:14.343889+00
2267,2015-09-14 19:28:02.050144+00
3062,2015-09-15 16:30:39.294106+00
3101,2015-09-15 17:21:29.269522+00
3064,2015-09-15 16:35:54.044278+00
3008,2015-09-15 17:21:40.154553+00
3065,2015-09-15 16:36:55.624359+00
3063,2015-09-15 16:37:37.81231+00
3066,2015-09-15 16:42:20.878482+00
3067,2015-09-15 16:43:52.146957+00
3049,2015-09-15 16:44:10.88296+00
3053,2015-09-15 16:44:33.531547+00
3068,2015-09-15 16:45:31.16185+00
3056,2015-09-17 00:53:55.117921+00
3070,2015-09-15 16:46:09.379737+00
3069,2015-09-15 16:47:28.385102+00
3028,2015-09-15 16:48:46.505475+00
3071,2015-09-15 16:48:48.774142+00
3097,2015-09-15 17:22:17.431257+00
3102,2015-09-15 17:22:24.038625+00
2275,2015-09-15 19:25:07.9543+00
3072,2015-09-15 16:53:16.063714+00
2999,2015-09-15 16:53:17.207485+00
3073,2015-09-15 16:54:43.616901+00
3054,2015-09-15 16:59:47.407577+00
3075,2015-09-15 17:00:25.922423+00
3076,2015-09-15 17:00:35.202582+00
3084,2015-09-15 17:23:04.580595+00
3107,2015-09-25 15:26:37.522067+00
3100,2015-09-15 17:23:30.634169+00
3051,2015-09-17 14:26:41.224923+00
3099,2015-09-15 17:23:31.87839+00
2874,2015-09-15 17:07:12.008502+00
3079,2015-09-15 17:07:54.003818+00
3081,2015-09-15 17:09:53.94832+00
3093,2015-09-15 17:24:37.688226+00
3092,2015-09-15 17:11:38.314442+00
3087,2015-09-15 17:11:59.3666+00
3090,2015-09-15 17:12:37.747479+00
3122,2015-09-15 19:28:17.100721+00
3077,2015-09-15 17:14:30.413284+00
3085,2015-09-15 17:14:40.29464+00
3082,2015-09-15 17:24:47.505254+00
3083,2015-09-15 17:24:49.34981+00
3088,2015-09-15 17:15:18.462302+00
2993,2015-09-15 17:36:14.309499+00
3103,2015-09-15 17:39:51.854179+00
3104,2015-09-15 17:45:16.730903+00
3105,2015-09-15 17:46:07.003849+00
3135,2015-09-15 20:50:13.68869+00
3091,2015-09-17 01:32:33.169046+00
3109,2015-09-15 17:47:00.983989+00
3106,2015-09-15 17:51:10.191032+00
1507,2015-09-16 06:17:44.993635+00
3129,2015-09-15 19:33:18.749017+00
2733,2015-09-18 13:09:29.571491+00
3136,2015-09-15 20:51:15.939516+00
2609,2015-09-15 20:51:59.662147+00
3108,2015-09-15 17:54:04.512429+00
3110,2015-09-15 17:57:13.59254+00
3111,2015-09-15 17:57:24.802765+00
3123,2015-09-15 19:35:06.759426+00
2805,2015-09-17 12:16:27.976735+00
3144,2015-09-16 07:15:07.101919+00
3113,2015-09-15 18:09:28.990176+00
3145,2015-09-16 07:45:01.254514+00
3126,2015-09-15 19:36:41.995678+00
3112,2015-09-15 18:11:44.813401+00
3115,2015-09-17 20:50:17.349428+00
1803,2015-09-15 19:37:33.039282+00
3125,2015-09-15 19:38:44.352932+00
3146,2015-09-16 07:48:47.77863+00
3026,2015-09-15 19:38:54.387662+00
3132,2015-09-15 19:41:05.700792+00
3127,2015-09-15 19:42:52.998017+00
3131,2015-09-15 19:43:01.645244+00
3124,2015-09-15 19:43:56.563622+00
3128,2015-09-15 19:45:02.700353+00
3130,2015-09-15 19:54:16.8536+00
3133,2015-09-15 19:58:07.641306+00
3134,2015-09-15 19:59:58.282502+00
3147,2015-09-16 08:01:40.300224+00
2644,2015-09-15 20:58:10.954093+00
2994,2015-09-15 20:26:50.727001+00
3137,2015-09-15 21:02:04.009454+00
2185,2015-09-15 17:43:43.056062+00
1902,2015-09-11 14:41:32.152198+00
3138,2015-09-15 21:54:14.063527+00
2907,2015-09-15 21:56:35.931065+00
3047,2015-09-15 16:10:09.784987+00
3139,2015-09-15 22:21:36.333609+00
3140,2015-09-15 22:22:52.929504+00
3141,2015-09-15 22:37:15.580233+00
2841,2015-09-15 23:20:44.437423+00
3142,2015-09-16 00:44:47.488676+00
3148,2015-09-16 08:59:29.929442+00
3048,2015-09-16 16:10:46.665019+00
3149,2015-09-16 10:35:25.412944+00
2588,2015-09-30 14:09:56.751651+00
2745,2015-09-16 03:32:32.134292+00
3004,2015-09-16 16:51:55.752229+00
3151,2015-09-16 12:14:37.534482+00
3152,2015-09-16 12:23:34.136074+00
3121,2015-09-16 08:26:15.285049+00
2960,2015-09-16 12:41:52.875838+00
3158,2015-09-17 12:50:06.977656+00
3156,2015-09-16 20:51:18.839343+00
3154,2015-09-16 12:35:18.009633+00
3153,2015-09-16 12:43:10.469821+00
3159,2015-09-16 12:52:04.50112+00
2918,2015-09-18 16:03:22.211447+00
3157,2015-09-16 12:56:23.32048+00
3162,2015-09-16 13:04:44.041506+00
3161,2015-09-16 13:07:37.761773+00
3163,2015-09-16 14:11:06.875062+00
3160,2015-09-16 14:22:35.510241+00
3155,2015-09-17 12:23:05.852906+00
3222,2015-09-16 22:13:36.144509+00
3221,2015-09-16 22:15:22.330392+00
3164,2015-09-16 14:23:51.704528+00
3165,2015-09-16 14:24:57.427681+00
2738,2015-09-16 14:42:37.549742+00
3277,2015-09-17 10:19:06.661491+00
2641,2015-09-16 14:49:45.768187+00
3167,2015-09-17 14:52:49.840234+00
3166,2015-09-16 14:50:38.564253+00
3169,2015-09-16 14:51:54.547585+00
2338,2015-09-16 14:54:22.780853+00
2413,2015-09-16 14:54:38.901559+00
3294,2015-09-17 12:42:06.418068+00
3175,2015-09-16 14:55:54.696446+00
3170,2015-09-16 14:56:26.668026+00
3173,2015-09-16 14:56:48.118746+00
3176,2015-09-16 14:58:11.959073+00
2282,2015-09-16 15:00:28.93437+00
3174,2015-09-16 15:00:35.764642+00
3229,2015-09-17 18:36:15.494139+00
2740,2015-09-16 15:01:28.066143+00
3226,2015-09-16 22:27:41.897567+00
3171,2015-09-16 15:09:51.752475+00
3177,2015-09-16 15:10:51.376199+00
3172,2015-09-16 15:20:37.423446+00
3225,2015-09-16 22:28:01.165813+00
3178,2015-09-16 15:30:43.549321+00
2922,2015-09-16 15:31:12.345986+00
3179,2015-09-16 15:32:06.343137+00
1868,2015-09-16 15:34:17.442122+00
3180,2015-09-16 15:38:07.515771+00
3181,2015-09-16 15:38:59.198189+00
3182,2015-09-16 15:59:30.861688+00
3183,2015-09-16 16:02:01.190421+00
3184,2015-09-16 16:03:30.389188+00
3150,2015-09-16 16:45:50.168931+00
3186,2015-09-16 17:31:00.550061+00
3187,2015-09-16 17:38:20.260482+00
3224,2015-09-16 22:28:16.706274+00
3168,2015-09-16 17:44:30.548642+00
3188,2015-09-16 17:46:55.442171+00
3227,2015-09-16 22:36:20.485735+00
3228,2015-09-16 22:41:23.284724+00
3231,2015-09-16 22:52:25.677883+00
3232,2015-09-16 22:52:28.662444+00
3233,2015-09-16 23:09:01.389957+00
3189,2015-09-16 18:06:59.706804+00
3295,2015-09-22 15:11:15.997402+00
3191,2015-09-16 18:09:55.540264+00
3117,2015-09-16 18:11:43.364549+00
3192,2015-09-16 18:13:39.782231+00
3190,2015-09-16 18:17:00.520487+00
3196,2015-09-16 18:27:51.987551+00
3195,2015-09-16 18:28:31.734076+00
3194,2015-09-16 18:29:05.86147+00
3199,2015-09-16 18:29:36.308597+00
3197,2015-09-16 18:29:37.389822+00
3193,2015-09-16 18:30:11.921718+00
3200,2015-09-16 18:32:43.233733+00
3201,2015-09-16 18:35:49.374176+00
3198,2015-09-16 18:36:40.727026+00
3202,2015-09-16 19:27:13.888603+00
2664,2015-09-16 19:39:24.194176+00
2705,2015-09-16 19:53:07.851474+00
3203,2015-09-16 20:07:57.444838+00
3024,2015-09-18 15:29:34.906164+00
1823,2015-09-16 20:14:37.124298+00
1816,2015-09-16 20:16:41.756522+00
3236,2015-09-16 23:31:38.788548+00
3255,2015-09-22 09:30:04.426464+00
3206,2015-09-16 21:34:45.217325+00
3207,2015-09-16 21:35:08.234284+00
3209,2015-09-16 21:42:16.743481+00
3210,2015-09-16 21:42:49.257755+00
2904,2015-09-16 21:48:36.324623+00
3237,2015-09-16 23:33:14.061142+00
3213,2015-09-16 21:52:10.958686+00
3214,2015-09-16 21:52:20.615885+00
3212,2015-09-16 21:52:22.609055+00
2269,2015-09-17 11:57:34.09829+00
3215,2015-09-16 21:52:58.798991+00
3216,2015-09-16 21:55:47.127195+00
3217,2015-09-16 21:56:08.969513+00
3218,2015-09-16 21:59:46.217076+00
3238,2015-09-16 23:38:17.732983+00
3219,2015-09-16 22:01:11.787387+00
3220,2015-09-16 22:11:51.669965+00
3239,2015-09-16 23:38:42.941632+00
3245,2015-09-17 13:57:39.466776+00
3252,2015-09-17 01:17:52.388432+00
3246,2015-09-17 00:51:53.405632+00
3247,2015-09-17 15:28:47.22834+00
3248,2015-09-17 01:12:35.62895+00
3249,2015-09-17 01:13:45.436349+00
3250,2015-09-17 01:13:58.85265+00
3205,2015-09-21 20:33:27.774722+00
3254,2015-09-17 01:33:03.004464+00
3268,2015-09-17 03:38:50.832394+00
3278,2015-09-17 12:09:11.877439+00
3269,2015-09-17 03:41:38.614556+00
3256,2015-09-17 01:41:03.952736+00
3253,2015-09-17 01:41:53.917508+00
3258,2015-09-17 01:46:47.640719+00
2083,2015-09-17 03:44:30.651965+00
3260,2015-09-17 01:52:23.028011+00
3280,2015-09-17 12:12:09.733287+00
3257,2015-09-17 01:54:03.814312+00
3261,2015-09-17 02:01:11.500212+00
3262,2015-09-17 02:07:38.576802+00
3263,2015-09-17 02:08:30.207544+00
3235,2015-09-20 14:32:34.519797+00
3265,2015-09-17 02:26:27.626246+00
3266,2015-09-17 03:10:37.152886+00
3267,2015-09-17 03:19:33.323426+00
2864,2015-09-17 04:32:29.407918+00
3270,2015-09-17 04:47:48.552928+00
2958,2015-09-22 11:11:50.988161+00
3305,2015-09-17 18:35:41.700015+00
3234,2015-09-17 20:30:05.512823+00
3271,2015-09-17 06:31:51.145839+00
3272,2015-09-17 06:51:22.471358+00
3273,2015-09-17 07:33:24.469244+00
3284,2015-09-17 12:16:42.633887+00
3282,2015-09-17 12:16:44.04691+00
3251,2015-09-17 07:38:13.834027+00
3274,2015-09-17 08:57:37.00238+00
3281,2015-09-17 12:16:47.725497+00
3204,2015-09-18 13:31:23.839738+00
3285,2015-09-17 12:17:40.706971+00
3276,2015-09-17 10:12:36.907888+00
3296,2015-09-17 13:50:42.227489+00
3286,2015-09-17 12:20:44.962954+00
3287,2015-09-17 12:22:04.598373+00
3291,2015-09-17 12:24:55.922889+00
3288,2015-09-17 12:25:22.955986+00
3290,2015-09-17 12:25:24.062068+00
3211,2015-09-23 14:00:22.052314+00
3279,2015-09-17 12:28:53.419099+00
3292,2015-09-17 12:32:45.153772+00
3293,2015-09-17 12:34:41.877349+00
3306,2015-09-17 14:34:32.693774+00
3297,2015-09-17 12:43:55.544182+00
3275,2015-09-18 12:04:07.826993+00
3299,2015-09-17 12:46:03.837944+00
3300,2015-09-17 12:46:17.413328+00
3302,2015-09-17 12:48:22.003205+00
3241,2015-09-17 13:55:19.426946+00
3283,2015-09-22 16:02:08.365647+00
3303,2015-09-17 12:50:02.683014+00
3301,2015-09-17 16:17:01.459959+00
3304,2015-09-17 14:11:32.180833+00
3230,2015-09-17 18:35:37.256176+00
2662,2015-09-22 13:17:57.87108+00
3185,2015-09-17 13:15:58.405725+00
3308,2015-09-17 13:16:52.785095+00
3309,2015-09-17 13:17:15.719751+00
3310,2015-09-17 13:23:43.074666+00
3311,2015-09-17 13:26:37.301225+00
3312,2015-09-17 13:28:47.981687+00
3313,2015-09-17 13:32:38.265294+00
3366,2015-09-17 15:39:37.634825+00
3335,2015-09-17 20:49:08.026792+00
2530,2015-09-17 15:40:02.499984+00
3432,2015-09-22 18:14:57.015172+00
3315,2015-09-17 13:42:31.370358+00
3316,2015-09-17 13:44:13.887699+00
3375,2015-09-17 20:49:23.888569+00
3319,2015-09-17 13:55:23.03374+00
2610,2015-09-17 15:42:42.796941+00
3320,2015-09-17 13:55:51.231263+00
3331,2015-09-17 20:49:49.737807+00
3323,2015-09-17 13:58:49.850113+00
3370,2015-09-17 15:43:40.950814+00
3372,2015-09-17 15:50:53.269489+00
3373,2015-09-17 15:51:33.383386+00
2987,2015-09-17 14:01:37.494259+00
3223,2015-09-17 15:59:04.788568+00
3318,2015-09-17 14:02:14.716597+00
3328,2015-09-17 14:04:07.697249+00
3330,2015-09-17 14:05:40.365523+00
3332,2015-09-17 14:05:59.901032+00
3374,2015-09-17 16:05:26.611764+00
2731,2015-09-17 16:08:24.157956+00
3376,2015-09-17 16:10:32.444932+00
3377,2015-09-17 16:11:27.531081+00
3378,2015-09-17 16:12:57.156986+00
3379,2015-09-17 16:13:01.451065+00
3380,2015-09-17 16:15:06.688492+00
3325,2015-09-17 14:10:26.922494+00
3407,2015-09-17 16:49:42.443588+00
3337,2015-09-17 14:14:48.697989+00
3381,2015-09-17 16:18:55.504412+00
3208,2015-09-17 14:15:26.317699+00
3334,2015-09-17 14:15:29.59447+00
3324,2015-09-17 14:15:59.926934+00
3244,2015-09-17 20:53:39.944678+00
3336,2015-09-17 14:17:40.985201+00
2311,2015-09-24 16:51:26.419911+00
2701,2015-09-19 19:49:40.048597+00
3382,2015-09-17 16:19:17.726601+00
2305,2015-09-17 20:55:55.838707+00
3243,2015-09-20 03:25:17.917265+00
3343,2015-09-17 14:29:09.010203+00
3327,2015-09-17 14:29:15.732328+00
3342,2015-09-17 14:29:40.583901+00
3346,2015-09-17 14:31:19.109754+00
3338,2015-09-17 14:31:52.708793+00
3438,2015-09-21 12:08:45.061543+00
2688,2015-09-24 13:51:45.854321+00
3339,2015-09-17 14:33:47.422332+00
3340,2015-09-17 14:34:06.650353+00
3345,2015-09-17 14:35:10.685629+00
3348,2015-09-17 14:35:47.282366+00
3347,2015-09-17 14:36:09.138499+00
3344,2015-09-17 14:39:04.528953+00
3341,2015-09-17 14:39:23.184975+00
3264,2015-09-17 14:39:43.347245+00
3350,2015-09-17 14:40:50.677328+00
3353,2015-09-17 14:49:55.503438+00
3354,2015-09-17 14:50:11.559001+00
3383,2015-09-17 16:21:50.402704+00
3352,2015-09-17 14:50:43.666224+00
3355,2015-09-17 14:52:55.273234+00
3357,2015-09-17 14:54:07.888207+00
3358,2015-09-17 14:55:21.852029+00
3359,2015-09-17 15:01:18.774814+00
3360,2015-09-17 15:01:29.474668+00
3409,2015-09-17 17:01:52.228178+00
3307,2015-09-17 16:22:41.206079+00
3333,2015-09-17 15:15:23.390002+00
3361,2015-09-17 15:19:52.353979+00
3364,2015-09-17 15:27:15.709831+00
3363,2015-09-17 15:27:27.070156+00
3365,2015-09-17 15:27:41.743842+00
3362,2015-09-17 15:29:57.661378+00
3356,2015-09-17 15:30:34.289276+00
3367,2015-09-17 15:32:29.471688+00
3369,2015-09-17 15:37:58.816049+00
3368,2015-09-17 15:38:07.449683+00
3384,2015-09-17 16:24:48.711157+00
3386,2015-09-17 16:26:39.691279+00
3388,2015-09-17 16:26:56.728366+00
3410,2015-09-17 17:03:21.488896+00
3419,2015-09-17 22:00:41.58731+00
3351,2015-09-17 17:10:17.223319+00
3393,2015-09-17 16:30:05.980255+00
3385,2015-09-17 17:28:27.135244+00
3395,2015-09-17 16:30:41.986803+00
3397,2015-09-17 16:30:43.941752+00
3411,2015-09-17 17:30:35.638937+00
3390,2015-09-17 16:30:55.618104+00
3398,2015-09-17 16:31:11.854963+00
3420,2015-09-17 22:05:03.748698+00
3399,2015-09-17 16:32:07.778509+00
